Rooms,Type,Price,Bathroom,Landsize,YearBuilt,Regionname,h,t,u,Eastern Metropolitan,Eastern Victoria,Northern Metropolitan,Northern Victoria,South-Eastern Metropolitan,Southern Metropolitan,Western Metropolitan,Western Victoria
3,h,766000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,743000.0,2.0,211.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,t,650000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,u,730000.0,2.0,69.0,2014.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,t,916500.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,635000.0,1.0,625.0,1960.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,620000.0,1.0,168.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
2,u,447000.0,1.0,137.0,1990.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,u,730000.0,2.0,70.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,678000.0,1.0,606.0,1950.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,580000.0,2.0,175.0,2013.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,712000.0,1.0,363.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,840000.0,2.0,534.0,1965.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,980000.0,1.0,724.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,1000000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,605100.0,2.0,265.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,880000.0,3.0,577.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,u,577000.0,2.0,205.0,2007.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
4,h,1050173.344955408,2.0,504.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,1030000.0,1.0,797.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,u,605000.0,1.0,181.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,685000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,1050173.344955408,1.0,117.0,1980.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,753000.0,2.0,529.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,857000.0,2.0,675.0,1950.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1500000.0,1.0,929.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,u,730000.0,2.0,70.0,2014.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,900000.0,1.0,697.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,740000.0,1.0,604.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,931000.0,2.0,532.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,535600.0,1.0,154.0,1996.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,1.0,620.0,1950.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
5,h,1085000.0,3.0,592.0,1965.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,781000.0,1.0,533.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,857500.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,960000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,750000.0,1.0,554.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,t,421000.0,1.0,77.0,2009.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,1405000.0,1.0,655.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,1050173.344955408,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,683000.0,1.0,534.0,1967.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,623000.0,1.0,540.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,720000.0,2.0,0.0,2012.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,t,780000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,u,720000.0,2.0,521.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,705000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,588000.0,1.0,328.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,720000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,710000.0,1.0,540.0,1960.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,550000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,u,640000.0,2.0,521.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,537500.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,t,1050173.344955408,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
4,h,875000.0,1.0,559.0,1965.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,800000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,713500.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
4,h,1050173.344955408,2.0,537.0,1960.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,700000.0,1.0,554.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,551000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,685000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,t,640000.0,1.0,252.0,1965.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
4,h,650000.0,1.0,558.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,925000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,1050173.344955408,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,670000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,680000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,765000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,675000.0,2.0,171.0,2012.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,708000.0,1.0,585.0,1960.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,656000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
4,h,883000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,965000.0,1.0,851.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,870000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,681000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,522500.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
5,h,972000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,t,590000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
2,h,450000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,765000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,750000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,680000.0,1.0,551.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
1,u,1050173.344955408,1.0,0.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
2,t,510000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,770000.0,1.0,602.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,923000.0,1.0,740.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,693000.0,2.0,315.0,2008.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,620000.0,2.0,276.0,2010.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,800000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,728500.0,1.0,531.0,1960.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,931000.0,2.0,590.0,1950.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,988000.0,1.0,715.0,2008.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,590000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,590000.0,1.0,561.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,610000.0,1.0,691.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,1050173.344955408,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,815000.0,2.0,555.0,1960.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,970000.0,1.0,708.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,840000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,840000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,h,760000.0,1.0,668.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,852500.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
4,t,847500.0,3.0,252.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
4,h,1200000.0,1.0,633.0,1960.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,630000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,700000.0,1.0,557.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,625000.0,1.0,536.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,292000.0,1.0,153.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,t,640000.0,2.0,521.0,1970.0,Western Metropolitan,0,1,0,0,0,0,0,0,0,1,0
3,h,800000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,1.0,305.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,599000.0,1.0,0.0,1964.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,550000.0,1.0,861.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,u,995000.0,2.0,0.0,1998.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,t,1205000.0,2.0,101.0,2000.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,588.0,1930.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,2675000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1939000.0,2.0,296.0,1889.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,421500.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,585000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,2050000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1870000.0,1.0,217.0,1888.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,211.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,678000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,h,1050173.344955408,1.0,183.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1918000.0,2.0,0.0,1995.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
1,u,1050173.344955408,1.0,881.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,660000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,2050000.0,2.0,205.0,1910.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,700000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,3625000.0,2.0,0.0,2006.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,3000000.0,2.0,1581.0,1934.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1930000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,1525000.0,2.0,693.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,1.0,500.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,u,735000.0,2.0,2113.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,825000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,t,1586000.0,2.0,246.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,369.0,1930.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1050173.344955408,2.0,175.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
5,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,645000.0,1.0,0.0,1960.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,h,1435000.0,2.0,144.0,1900.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,4.0,662.0,1920.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,280000.0,1.0,0.0,1975.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,400000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,551.0,1890.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1780000.0,2.0,0.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,246.0,1890.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,592500.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,242.0,1915.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1210000.0,1.0,249.0,1910.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,2801000.0,2.0,624.0,1900.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,u,1050173.344955408,2.0,0.0,2006.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,292.0,1910.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,482.0,1930.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,390000.0,1.0,881.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,228.0,1915.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1800000.0,2.0,405.0,1910.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,2200000.0,1.0,495.0,1900.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,324000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,1.0,451.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,1966.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,u,1050173.344955408,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,h,1050173.344955408,1.0,230.0,1888.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
6,h,5525000.0,3.0,1491.0,1935.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,449.0,1900.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1125000.0,1.0,169.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,2250000.0,3.0,301.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,2360000.0,2.0,336.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,h,1900000.0,2.0,207.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,440000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,734.0,2006.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,490000.0,1.0,0.0,1966.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,t,1050173.344955408,2.0,0.0,1998.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,2365000.0,2.0,316.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1300000.0,1.0,212.0,1900.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,u,732000.0,2.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,704000.0,1.0,0.0,1969.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,620000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1900000.0,1.0,328.0,1900.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,0.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1050173.344955408,3.0,0.0,1970.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,2.0,2659.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,315000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,1.0,151.0,1880.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1992000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
1,u,450000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,710000.0,1.0,2471.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,872000.0,1.0,1194.0,1953.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,598000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,459.0,1890.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1285000.0,1.0,186.0,1920.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,3660000.0,3.0,421.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,1.0,251.0,1920.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,520000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,2760000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,1050173.344955408,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,690000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,3625000.0,1.0,709.0,1900.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
4,h,4200000.0,3.0,563.0,2000.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,t,1101000.0,1.0,103.0,2000.0,Southern Metropolitan,0,1,0,0,0,0,0,0,1,0,0
3,h,3512500.0,2.0,617.0,1998.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,2012.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
4,h,2000000.0,3.0,544.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,h,1050173.344955408,3.0,0.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
3,u,869000.0,1.0,0.0,1940.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,577000.0,2.0,521.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,2.0,196.0,1990.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,1050173.344955408,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,2865000.0,2.0,521.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
5,h,2810000.0,2.0,617.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,565000.0,1.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
1,u,567000.0,1.0,0.0,2013.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,u,546000.0,0.0,0.0,1970.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
2,h,1050173.344955408,1.0,266.0,1970.0,Southern Metropolitan,1,0,0,0,0,0,0,0,1,0,0
2,u,471500.0,1.0,0.0,1980.0,Southern Metropolitan,0,0,1,0,0,0,0,0,1,0,0
3,h,1050173.344955408,1.0,305.0,1910.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,455000.0,1.0,0.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,940000.0,1.0,298.0,1920.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,467000.0,1.0,0.0,1980.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
3,h,1050173.344955408,1.0,271.0,1900.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,895000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1380000.0,2.0,277.0,1910.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,490000.0,1.0,423.0,1970.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
4,h,1850000.0,3.0,478.0,1900.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1284000.0,1.0,623.0,1938.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,971000.0,2.0,285.0,1900.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,710000.0,1.0,214.0,1890.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
6,h,2425000.0,3.0,1014.0,1887.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,750000.0,1.0,226.0,1920.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,840000.0,2.0,521.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,1053000.0,1.0,269.0,1900.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1377000.0,1.0,417.0,1900.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,970000.0,1.0,350.0,1904.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,940000.0,1.0,330.0,1970.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,751000.0,1.0,118.0,1890.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,h,950000.0,1.0,173.0,1900.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
3,h,1050173.344955408,2.0,252.0,1920.0,Western Metropolitan,1,0,0,0,0,0,0,0,0,1,0
2,u,685000.0,1.0,228.0,1995.0,Western Metropolitan,0,0,1,0,0,0,0,0,0,1,0
